27884,ts_analyseDistr.sh,20181211134843,20181211135119,00:02:36,49723,157
28637,ts_analyseDistr.sh,20181211135119,20181211135144,00:00:25,49879,26
28964,ts_analyseDistr.sh,20181211135144,20181211135428,00:02:44,49904,165
29319,bloquerDistr.sh,20181211135235,20181211135406,00:01:31,49955,92
29501,ts_analyseDistr.sh,20181211135246,20181211135701,00:04:15,49966,256
29793,bloquerDistr.sh,20181211135311,20181211140106,00:07:55,49991,476
30309,ts_analyseDistr.sh,20181211135428,20181211135704,00:02:36,50068,157
30600,bloquerDistr.sh,20181211135504,20181211135631,00:01:27,50104,88
31020,bloquerDistr.sh,20181211135541,20181211135637,00:00:56,50141,57
31389,ts_analyseDistr.sh,20181211135630,20181211135822,00:01:52,50190,113
31830,ts_analyseDistr.sh,20181211135701,20181211140001,00:03:00,50221,181
31956,ts_analyseDistr.sh,20181211135704,20181211135903,00:01:59,50224,120
32570,bloquerDistr.sh,20181211135822,20181211135954,00:01:32,50302,93
32660,ts_analyseDistr.sh,20181211135822,20181211140117,00:02:55,50302,176
695,ts_analyseDistr.sh,20181211135903,20181211140336,00:04:33,50343,274
1255,ts_analyse.sh,20181211140001,20181211140127,00:01:26,50401,87
1701,ts_delPgm.sh,20181211140117,20181211140117,00:00:00,50477,1
2254,ts_analyse.sh,20181211140723,20181211140839,00:01:16,50843,77
2520,ts_delPgm.sh,20181211140819,20181211140820,00:00:01,50899,2
2592,ts_addCopy.sh,20181211140850,20181211140850,00:00:00,50930,1
2644,ts_analyse.sh,20181211140928,20181211141213,00:02:45,50968,166
2956,ts_analyse.sh,20181211141203,20181211141250,00:00:47,51123,48
3338,ts_analyse.sh,20181211141638,20181211141724,00:00:46,51398,47
3633,ts_delPgm.sh,20181211141731,20181211141731,00:00:00,51451,1
3681,ts_analyse.sh,20181211141754,20181211141845,00:00:51,51474,52
4038,ts_delPgm.sh,20181211141852,20181211141852,00:00:00,51532,1
4079,ts_analyse.sh,20181211141859,20181211142015,00:01:16,51539,77
4364,ts_delPgm.sh,20181211142005,20181211142005,00:00:00,51605,1
4495,ts_analyse.sh,20181211142018,20181211142130,00:01:12,51618,73
4760,ts_delPgm.sh,20181211142055,20181211142056,00:00:01,51655,2
4803,ts_analyse.sh,20181211142059,20181211142211,00:01:12,51659,73
5160,ts_delPgm.sh,20181211142132,20181211142132,00:00:00,51692,1
5262,ts_analyse.sh,20181211142456,20181211142539,00:00:43,51896,44
5544,ts_addCopy.sh,20181211142533,20181211142533,00:00:00,51933,1
